__mclCluster,EnrichmentMap::Colouring (Dataset 1),EnrichmentMap::ES (Dataset 1),EnrichmentMap::fdr_qvalue (Dataset 1),EnrichmentMap::fwer_qvalue (Dataset 1),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (Dataset 1),EnrichmentMap::pvalue (Dataset 1),name,selected,shared name
,0.9961,0.6017,0.0428,0.893,ASNS|C2CD3|KIDINS220|MED25|KCNN2|TTC5|ESAM|EIF2B5|ODC1|ATP6AP2|TAOK1|DNMT1|KIAA0586|USP7|CSPP1|LARGE1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_ABNORMAL_THIRD_VENTRICLE_MORPHOLOGY,16,ENR,HP_ABNORMAL_THIRD_VENTRICLE_MORPHOLOGY,1.9012,0.0039,HP_ABNORMAL_THIRD_VENTRICLE_MORPHOLOGY,FALSE,HP_ABNORMAL_THIRD_VENTRICLE_MORPHOLOGY
,-0.9974,-0.6363,0.0785,0.994,PDE2A|PRKG1|EDNRB|PDE3A|ATP2B4|AGT|AQP1|CGAS|GUCA1A|GUCY1A1|GUCY1A2|GUCY1B1|IRAG1|NPPC|NPR1|ADNP|PDE10A|PDE11A|APOE|RUNDC3A|ADORA2B|THBS1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CGMP_MEDIATED_SIGNALING,22,ENR,GOBP_CGMP_MEDIATED_SIGNALING,-1.7856,0.0026,GOBP_CGMP_MEDIATED_SIGNALING,FALSE,GOBP_CGMP_MEDIATED_SIGNALING
1,0.9934,0.4399,0.0759,0.998,MAPKBP1|GIT1|NUMA1|NSMCE1|ASPM|FAM83D|BCCIP|KIF20B|MAD1L1|PLK1|SPAG5|HSF1|SMC6|KATNA1|RMDN2|MAP10|MAPRE1|SMC1A|KATNBL1|SMC3|AURKA|AURKB|STAG1|ARHGEF7|STAG2|TNKS|YPEL5|NIN|GPSM2|EML1|RAE1|IK|RMDN1|CNTRL|CDK5RAP2|KAT5|FAM161A|RMDN3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_MITOTIC_SPINDLE_POLE,38,ENR,GOCC_MITOTIC_SPINDLE_POLE,1.7758,0.0066,GOCC_MITOTIC_SPINDLE_POLE,FALSE,GOCC_MITOTIC_SPINDLE_POLE
,1,0.515,0.0503,0.955,SIN3B|ARID4A|ARID4B|BRMS1|BRMS1L|CSNK2A1|ING1|ING2|OGT|RBBP7|SAP130|SINHCAF|HDAC1|SUDS3|RBBP4|SIN3A|SAP30|TET1|SAP30L|HDAC2|MORF4L1|PHF12,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_SIN3_TYPE_COMPLEX,22,ENR,GOCC_SIN3_TYPE_COMPLEX,1.8596,0,GOCC_SIN3_TYPE_COMPLEX,FALSE,GOCC_SIN3_TYPE_COMPLEX
1,1,0.509,0.0092,0.187,BUB1|BUB1B|NUF2|BUB3|CENPF|KLHL22|PCID2|KNL1|TPR|CHFR|KNTC1|LCMT1|ANAPC15|CCNB1|TRIP13|MAD1L1|TTK|MAD2L1|MAD2L1BP|FBXO5|MAD2L2|PLK1|APC|GEN1|ATM|CDC20|SPC24|SPC25|XRCC3|SPDL1|AURKB|HASPIN|PSMG2|ZNF207|ZW10|CDCA8|ZWILCH|ZWINT|RAD21|BIRC5|NDC80|IK|INCENP|CDK5RAP2|DUSP1|DYNC1LI1|TEX14,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,47,ENR,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,2.1395,0,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,FALSE,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION
1,1,0.5287,0.0015,0.015,CENPF|KLHL22|KNL1|KNTC1|LCMT1|ANAPC15|BECN1|MAD1L1|MAD2L1|MAD2L1BP|MAD2L2|APC|ATM|SPC24|SPC25|SPDL1|AURKB|BIRC5|NDC80|DUSP1|DYNC1LI1|TEX14|BUB1|BUB1B|NUF2|BUB3|NUMA1|PCID2|TPR|CCNB1|TRIP13|TTK|FBXO5|PLK1|GEN1|CDC20|XRCC3|HASPIN|PSMG2|ZNF207|ZW10|CDCA8|ZWILCH|CDK1|ZWINT|RAD21|HNRNPU|IK|INCENP|CDK5RAP2|KAT2B|KAT5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,52,ENR,GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,2.3392,0,GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,FALSE,GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION
2,1,0.3763,0.0777,0.999,GNB1|CHCHD10|VANGL1|NOTCH3|NPHP1|ARL6|ATP13A2|CEP290|BBS2|BBS5|BBS7|MARS2|IFT172|IFT27|ELOVL1|WFS1|ATXN3|CLCN6|TRIM32|HES7|CHRNA3|ERCC8|LZTFL1|PEX3|GBE1|ARNT2|COG5|RASA1|CEP19|MKKS|CEP85L|COG7|TBCK|MAP3K7|LIG3|VPS11|TRAPPC12|MTFMT|SCAPER|SCLT1|TBCD|SDCCAG8|MNX1|ERCC6|HPS6|MACF1|IFT74|FARS2|TTC8|FBXO7|PLP1|BBIP1|WDPCP|BBS1|BBS10|BBS12|BBS4|BBS9|CFAP418|GJA1|EPHB4|PPOX|EN1|MKS1|ACER3|CISD2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_NEUROGENIC_BLADDER,66,ENR,HP_NEUROGENIC_BLADDER,1.7672,0,HP_NEUROGENIC_BLADDER,FALSE,HP_NEUROGENIC_BLADDER
2,1,0.3835,0.0965,1,FGFR3|HSF2BP|NPHP1|ARL6|CDH23|IGF2|MEN1|NR3C1|GNAS|CEP290|BBS2|PDE4D|BBS5|BBS7|CYB5A|IFT172|IFT27|HMGA2|LMNA|ARMC5|FMR1|SLC37A4|PRKAR1A|TRIM32|ALMS1|ERCC8|LZTFL1|CEP19|MKKS|PHKA2|PHKB|PHKG2|PLAG1|ERAL1|FOXL2|SCAPER|SCLT1|SDCCAG8|CDKN1C|IFT74|TTC8|BBIP1|WDPCP|BBS1|BBS10|BBS12|BBS4|BBS9|SETD2|PSMB8|CFAP418|AIP|ANTXR1|MKS1|FANCM,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_IRREGULAR_MENSTRUATION,55,ENR,HP_IRREGULAR_MENSTRUATION,1.7273,0,HP_IRREGULAR_MENSTRUATION,FALSE,HP_IRREGULAR_MENSTRUATION
2,1,0.5584,0.0013,0.008,CLUAP1|KIF3B|IFT122|IFT46|WDR19|INTU|SSX2IP|IFT43|SSNA1|IFT74|PCM1|IFT140|IFT172|IFT27|IFT52|TTC21B|IFT80|LCA5|DYNLL1|RPGR|WDPCP|CILK1|WDR35|BBS12|CEP131|LCA5L|IFT81|TRAF3IP1|IFT56|IFT20|IFT22|IFT88|TUB|IFT70A|IFT70B|RABL2B|ARL3|TTC21A|IFT25|DYNC2H1|DYNC2I1|DYNC2I2|IFT57|DYNC2LI1|FUZ|MAK|DYNLT2B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTRACILIARY_TRANSPORT,47,ENR,GOBP_INTRACILIARY_TRANSPORT,2.3954,0,GOBP_INTRACILIARY_TRANSPORT,FALSE,GOBP_INTRACILIARY_TRANSPORT
2,1,0.4713,0.0336,0.746,SCAPER|SCLT1|SDCCAG8|NPHP1|ARL6|MAP3K1|CEP290|WNT4|PAX3|BBS2|BBS5|PPP2R1A|BBS7|IFT74|IRF6|CYB5A|IFT172|IFT27|WWOX|TTC8|BBIP1|WDPCP|BBS1|BBS10|SOX9|ZFPM2|BBS12|VAMP7|BBS4|TRIM32|BBS9|DHX37|LZTFL1|CFAP418|NR0B1|CEP19|GLI3|MKKS|MKS1|B3GLCT,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA,40,ENR,HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA,1.9565,0,HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA,FALSE,HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA
1,1,0.5863,0.0127,0.282,PLSCR1|NUMA1|ESPL1|ANAPC11|ANAPC5|ANAPC7|MAD2L1BP|UBE2C|CUL3|CDC16|CDC20|CDC23|SMC2|SMC4|AURKB|DLGAP5|CDCA8|BIRC5|INCENP|NCAPD2|NCAPD3|NCAPG|NCAPG2|RB1|NCAPH|NCAPH2|NSMCE2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,27,ENR,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,2.0989,0,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,FALSE,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION
,-1,-0.6915,0.0433,0.883,RNU11|SNRPC|RNU4ATAC|RNU6ATAC|RNVU1-1|RNVU1-14|RNVU1-15|SRSF1|PRPF39|RNVU1-19|RNVU1-2A|SRSF12|RNVU1-6|PSIP1|RNVU1-7|TAF12-DT|SFSWAP,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MRNA_5_SPLICE_SITE_RECOGNITION,17,ENR,GOBP_MRNA_5_SPLICE_SITE_RECOGNITION,-1.8342,0,GOBP_MRNA_5_SPLICE_SITE_RECOGNITION,FALSE,GOBP_MRNA_5_SPLICE_SITE_RECOGNITION
,-1,-0.581,0.0662,0.976,MYLK|HEY2|HLA-DRB1|NOTCH1|SLC2A10|PLOD1|ABCC6|TGFB2|TGFB3|IPO8|TGFBR1|COL3A1|TGFBR2|THSD4|BGN|PRKG1|LOX|ANGPTL6|ELN|EMILIN1|ENG|ENPP1|ACTA2|P4HA2|ROBO4|SMAD3|SMAD6|TGFBR3|THSD1|HLA-B|NKX2-5|MAT2A|FBN1|MFAP5|SMAD2|SMAD4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_AORTIC_DISSECTION,36,ENR,HP_AORTIC_DISSECTION,-1.8021,0,HP_AORTIC_DISSECTION,FALSE,HP_AORTIC_DISSECTION
13,1,0.4039,0.0496,0.949,MYZAP|TAF5|POLR2K|GTF2H1|POLR2L|TBP|GTF2E1|KAT2A|GTF2F2|GTF2H2C|GTF2H3|PEX2|GTF2H4|MNAT1|POLR2G|PAAF1|POLR2M|GTF2E2|POLR2J|SUPT3H|TAF13|TCEA1|TAF4|TAF8|TAF1|TAF10|TADA3|TAF2|TAF11|TAF12|TAF5L|TAF6|TAF9|TAF6L|TAF9B|CTR9|GTF2F1|PAF1|ENY2|POLR2A|ERCC2|ERCC3|TRRAP|ATXN7L3|GTF2H5|TAF3|POLR2E|GTF2B|MMS19|POLR2F|CCNH|POLR2H|GTF2A1|GTF2H2|GTF2A2|USP22|SKIC8|TAF4B|CDC73|POLR2D|POLR2B|POLR2C|TAF7|POLR2I|POLR2J2|POLR2J3|LEO1|ATXN7|RTF1|CDK7|TBPL1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_RNA_POLYMERASE_II_HOLOENZYME,71,ENR,GOCC_RNA_POLYMERASE_II_HOLOENZYME,1.8648,0,GOCC_RNA_POLYMERASE_II_HOLOENZYME,FALSE,GOCC_RNA_POLYMERASE_II_HOLOENZYME
1,1,0.421,0.0018,0.02,ACTB|ZNF276|ACTL6A|ACTL6B|AKAP8|IHO1|NSMCE1|NUP107|AURKC|H3-3B|NUP133|NUP85|NUP98|SLF2|APC|BOD1|L3MBTL1|TOP3B|ARID2|LIG4|AURKA|MKI67|AURKB|MLH3|CENPA|CENPC|CENPQ|CHAMP1|BIRC5|CHMP1A|BLM|CHMP1B|BRCA1|CHMP2B|BRCA2|CHMP3|NCAPD2|CHMP4A|NCAPD3|BRD4|CHMP5|NCAPG|BRD7|CHMP6|NCAPG2|NCAPH|NCAPH2|ANAPC16|BUB1|BUB1B|BUB3|P3H4|DCTN1|DCTN2|DSN1|DYNC1I1|DYNLT3|CCNB1|PHF6|FIRRM|PSMC3IP|PPP1R12A|KANSL1|CSNK1A1|HSF1|ITGB3BP|REC8|SEC13|XRCC4|FBXW11|CDC20|SMARCA5|SMC1A|SMC2|SMC3|SMC4|SYN1|STAG3|SYCE1L|SYCE2|SYCP2|SYCP2L|CKAP5|HNRNPU|CDK2|RASSF2|CENPH|KAT2B|CENPN|KAT5|TOP2A|CENPO|CENPP|KIF18A|AHCTF1|TTN|TUBG1|KIF22|CDT1|KIF2C|UBE2I|CENPE|CENPF|CHEK1|KIFAP3|SEPTIN6|CHMP2A|CHMP4B|CHMP4C|KNSTRN|CHMP7|CLASP1|CLASP2|NUDCD2|AGO3|CBX3|RGS12|CBX5|LRPPRC|CENPV|SUGT1|MIS12|DCTN5|MLH1|SGO2|DYNC1LI1|NDE1|NDEL1|NEK2|NSL1|PAFAH1B1|MTCL1|FANCD2|CENPW|PINX1|PMF1|PSEN1|H2AX|HSPA2|HUS1|INCENP|RRS1|DCTN3|DCTN6|NIFK|SEH1L|KMT5B|SGO1|ATRX|NOL6|SKA1|KNL1|SKA2|KNTC1|SKA3|NUP160|NUP37|DCTN4|NUP43|MACROH2A1|MAD1L1|MAD2L1|SPAG5|HMGB1|HMGB2|CFDP1|SEPTIN7|KAT8|CTCF|SUN2|MTBP|CENPU|PSEN2|NDC80|RANGAP1|FBXO28|RIF1|CENPB|ORC2|NSMCE2|NUF2|TRAPPC12|H3-3A|PBRM1|CENPL|PHF10|CENPM|GPATCH11|ERCC6L|TUBA1A|PLK1|PLK2|PLK3|DYNLL1|XPO1|ESRRB|RAD1|RAD21|RAD50|RAD51|ADD3|RAD9A|RAD9B|EID3|NSMCE4A|PHF2|RCC1|SETMAR|SIN3A|CLIP1|SMARCA4|FAM9C|SMARCB1|SMARCC1|SMARCC2|SMARCD1|SMARCD2|SMARCE1|SMC5|SPC24|SPC25|SPDL1|SS18L1|DYNC1LI2|CEBPB|SUV39H1|KMT5C|MEAF6|PPP1CC|TEX14|SLF1|TOPBP1|TP53BP1|TPR|NSMCE3|BANF1|BAZ1B|TTK|GTF2B|SMC6|SUMO3|CENPT|CCNB1IP1|CENPI|CENPK|CENPS|CENPX|LRWD1|SPOUT1|ZNF207|ZW10|ZWILCH|ZWINT|DMC1|SEPTIN2|HJURP,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_CONDENSED_CHROMOSOME,256,ENR,GOCC_CONDENSED_CHROMOSOME,2.3269,0,GOCC_CONDENSED_CHROMOSOME,FALSE,GOCC_CONDENSED_CHROMOSOME
2,1,0.4981,0.0433,0.902,CFAP410|IFT122|NPHP1|WDR19|KIAA1549|KIFAP3|CEP290|SPTBN5|PCDHB13|PCDHB15|IFT140|IFT52|TTC8|LCA5|TBCC|IQCB1|TMEM237|BBS4|CETN2|NPHP4|CETN3|KIF17|SPATA7|TOPORS|WHRN|IFT20|RPGRIP1L|ARL3|MYO7A|IFT57|SEPTIN2|MAK|FAM161A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_PHOTORECEPTOR_CONNECTING_CILIUM,33,ENR,GOCC_PHOTORECEPTOR_CONNECTING_CILIUM,1.897,0,GOCC_PHOTORECEPTOR_CONNECTING_CILIUM,FALSE,GOCC_PHOTORECEPTOR_CONNECTING_CILIUM
17,1,0.446,0.0543,0.965,TRAPPC10|KIF14|CENPE|WARS1|RNU4ATAC|CENPJ|ARHGEF9|CEP63|KNL1|WDR62|ANKLE2|ASPM|NUP37|SASS6|CEP135|FDXR|METTL5|CEP152|SLC35C1|CIT|SARS1|MBD5|BRAF|MCM7|COPB2|MFSD2A|MCPH1|STIL|DPM1|TAF13|DHCR7|VAC14|RTTN|NCAPD3|CDK5RAP2|CDK6|FIG4|PHC1|TRAPPC14|PYCR2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES,40,ENR,HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES,1.8404,0,HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES,FALSE,HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES
,1,0.5596,0.0475,0.94,KLHL41|AKIRIN1|DDX5|KAT8|MEF2C|MSTN|EPHB1|GPC1|SIX4|CYP26B1|NR1D2|SIX1|TBX1|MCUB|DDX17|SIRT2|BMAL1|RBM24|UQCC2|NLN,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,20,ENR,GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,1.8753,0,GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,FALSE,GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION
,-1,-0.5984,0.0433,0.891,PLOD1|ADAMTS2|COL3A1|SLC39A13|CHST14|COL5A1|B4GALT7|C1R|C1S|CARMIL2|COL12A1|ITGB4|COL1A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|AEBP1|CTSC|FKBP14|LAMA3|SMAD3|LAMB3|LAMC2|ADA2|LRP1|MMP1|DSE|PLEC|TNXB|COL1A2|B3GALT6|DST,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_ATROPHIC_SCARS,34,ENR,HP_ATROPHIC_SCARS,-1.833,0,HP_ATROPHIC_SCARS,FALSE,HP_ATROPHIC_SCARS
2,1,0.451,0.0015,0.016,B9D2|JADE1|EVC|CBY1|IFT46|TTLL1|AKT1|CEP290|TTLL11|CEP41|CEP78|TTLL4|BBS2|CFAP70|BBS5|ODF2L|BBS7|TTLL9|IFT140|CCDC65|IFT172|IFT52|DZIP1L|IFT80|SPAG5|CFAP126|TTBK2|CILK1|CPLANE2|GAS8|NEDD1|PJA2|ODAD3|MLF1|AURKA|KIF17|IFT56|IFT20|IFT88|CEP19|TBC1D31|RAB8A|ENTR1|IFT57|IQCD|PTPN23|CFAP20|PSMB4|OFD1|CSNK1D|RILPL1|DCTN1|SDCCAG8|TBC1D30|CAMSAP3|INTU|CYLD|PIN1|PKD2|POC1A|RILP|RILPL2|ENKD1|KIAA0586|TTC8|CSNK1A1|FBF1|KIF7|RPGR|SPACA9|WDR35|EZR|CDC14A|TAPT1|WDR11|CDC45|TOPORS|HDAC6|RABL2B|CDK10|CIMAP3|MKS1|ATXN10|NME3|ARHGAP35|FAM161A|CFAP410|TUBG1|CCDC66|DAAM1|CEP250|CENPF|CENPJ|KIFAP3|WRAP73|CAMSAP2|SSNA1|CEP20|EFHC2|RP2|BBOF1|CDKL5|MARK4|CFAP157|NEDD9|CEP131|DZIP1|CETN2|CETN3|MAPRE1|IFT81|PRKCA|TRAF3IP1|SPATA7|RPGRIP1L|ERC1|MKKS|DISC1|DLG5|RAB28|RABEP2|FBXW8|IFT122|FANK1|SSX2IP|GLE1|PCM1|LCA5|CCDC61|CCSAP|BBS4|TOGARAM1|C2CD3|NPHP4|NEK4|WHRN|CIBAR1|TBC1D7|AHI1|CCDC88A|RTTN|SAXO2|ARMC9|SAXO4|PTK2|POC1B|DYNC2I2|DYNC2LI1|B9D1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_CILIARY_BASAL_BODY,149,ENR,GOCC_CILIARY_BASAL_BODY,2.3328,0,GOCC_CILIARY_BASAL_BODY,FALSE,GOCC_CILIARY_BASAL_BODY
1,1,0.3581,0.0274,0.624,ABRAXAS1|GOLGA2|HOXA13|HSPA1A|HSPA1B|IGF1|NIPBL|IGF2|AKAP8|AKAP8L|IL1A|IL1B|AURKC|ANAPC11|INSR|ANAPC15|KATNB1|KIF11|BECN1|KIF15|ANAPC5|KIF18B|ANAPC7|KIF20B|KIF23|ANLN|KIF2A|KIF4A|KIF4B|KIFC2|APC|KLHDC8B|BOD1|KMT5A|L3MBTL1|LRP5|LSM14A|MAP10|MAP9|ATM|CDC42|AURKA|MKI67|AURKB|CENPC|CEP55|CHAMP1|BIRC5|CHMP1A|CHMP1B|MYBL2|CHMP2B|MZT1|CHMP3|NCAPD2|PRICKLE1|CHMP4A|NCAPD3|CHMP5|NCAPG|CHMP6|NCAPG2|NCAPH|NCAPH2|NME6|BUB1|BUB1B|OBSL1|BUB3|OFD1|DCTN2|PDGFB|PDGFRB|PDXP|RANGRF|PHF13|PHIP|PIN1|CCNB1|PPP2R1A|PRC1|EML3|PRMT5|EML4|RANBP1|REEP3|REEP4|RHOA|SH2B1|CDC14A|CDC14B|CDC16|CDC20|SMARCA5|CDC23|SMC1A|SMC2|SMC3|CDC25C|SMC4|SPHK1|STAG1|STAG2|CDCA5|CDCA8|CDK1|HNRNPU|TENT4A|TGFA|CDK5RAP2|TOM1L1|KAT2B|TOM1L2|KAT5|CDKN1B|KIF18A|TPX2|TTN|TUBG1|KIF22|TUBG2|CDT1|KIF2C|UBE2I|CENPE|CENPF|KIF3B|UHRF1|USP16|CHEK1|WAPL|CHEK2|CHMP2A|KIFC1|CHMP4B|WRAP73|CHMP4C|KNSTRN|CHMP7|KPNB1|CLASP1|CLASP2|CTDP1|CUL3|MAPRE1|MIS12|DLGAP5|DUSP1|DYNC1LI1|NDE1|NDEL1|NEK2|NSFL1C|NSL1|EPS8|NUDC|NUMA1|NUP62|ESPL1|NUSAP1|PDCD6IP|FBXO5|PIBF1|PINX1|GEN1|PSRC1|HASPIN|RACGAP1|RAN|IK|RMDN1|INCENP|RRS1|INO80|KIF14|SEH1L|KLHL22|SKA1|KNL1|SKA2|KNTC1|SKA3|LCMT1|SMPD3|MAD1L1|MAD2L1|MAD2L1BP|MAD2L2|SPAG5|SPICE1|MTBP|NDC80|NFIA|NFIB|NSMCE2|NUF2|PCID2|PHB2|PKMYT1|PLK1|UBXN2B|POLDIP2|PPP1R9B|PPP2R2D|PSMG2|RAB11A|RAD21|RB1|BMP4|RCC1|RGCC|RPL24|SIRT2|SPAST|SPC24|SPC25|FLNA|SPDL1|TEX14|TGFB1|AAAS|TPR|ANKLE2|ARHGEF10|AURKAIP1|BANF1|BAZ1B|TRIP13|BCCIP|BMP7|TTK|BORA|UBE2C|BROX|BTC|UBE2S|CAV2|CCDC61|CCDC8|CCSAP|CDCA2|CENPI|VPS4A|CENPK|VPS4B|CEP192|CEP85|CEP97|XRCC3|CUL7|CUL9|ZNF207|DAPK3|ZW10|ZWILCH|DIS3L2|ZWINT|ABRAXAS2|DRG1|EDN1|EDN3|EGF|EPGN|EREG|ANKRD53|FBXW5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_NUCLEAR_DIVISION,266,ENR,GOBP_MITOTIC_NUCLEAR_DIVISION,1.9954,0,GOBP_MITOTIC_NUCLEAR_DIVISION,FALSE,GOBP_MITOTIC_NUCLEAR_DIVISION
1,1,0.6792,0.004,0.061,CUL3|CDC16|CDC20|CDC23|AURKB|ESPL1|ANAPC11|DLGAP5|CDCA8|ANAPC5|ANAPC7|BIRC5|MAD2L1BP|UBE2C|INCENP|RB1|NSMCE2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,17,ENR,GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,2.237,0,GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,FALSE,GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION
,0.9957,0.5517,0.045,0.92,AUH|BCAT2|BCKDHA|BCKDHB|DLD|BCKDK|IVD|ECHS1|ALDH6A1|PPM1K|MCCC1|HIBADH|MCCC2|ACAD8|HIBCH|HMGCL|ACADSB|HSD17B10|ACAT1|DBT|SLC25A44,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS,21,ENR,GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS,1.8868,0.0043,GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS,FALSE,GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS
2,1,0.52,0.0346,0.774,SCAPER|SCLT1|SDCCAG8|NPHP1|ARL6|CEP290|BBS2|BBS5|BBS7|IFT74|IFT172|IFT27|TTC8|BBIP1|WDPCP|BBS1|BBS10|BBS12|BBS4|TRIM32|BBS9|PCSK1|LZTFL1|VPS13B|CFAP418|CEP19|MKKS|MKS1|INPP5E,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY,29,ENR,HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY,1.9486,0,HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY,FALSE,HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY
1,1,0.4792,0.0176,0.41,ESCO2|NAA10|KIF22|NIPBL|SGO1|ATRX|WAPL|MACROH2A1|PDS5A|POGZ|SLF2|BOD1|AXIN2|MCMBP|SMC5|CTCF|MRE11|SGO2|NSMCE2|BUB1|SLF1|BUB1B|CTNNB1|CHTF8|DSCC1|HDAC8|PHB2|ESPL1|PDS5B|PPP2R1A|PLK1|ESCO1|GTF2B|FBXW7|REC8|NAA50|CDC20|FEN1|SMC1A|MAU2|SMC3|STAG1|HASPIN|STAG2|STAG3|TNKS|CDCA5|RAD21|TENT4A|DDX11|RAD51C|RB1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SISTER_CHROMATID_COHESION,52,ENR,GOBP_SISTER_CHROMATID_COHESION,2.0562,0,GOBP_SISTER_CHROMATID_COHESION,FALSE,GOBP_SISTER_CHROMATID_COHESION
,-1,-0.6755,0.0806,0.996,CARS1|PIEZO1|SLC4A1|SPTB|MPLKIP|ERCC2|RNF113A|ERCC3|GTF2E2|TARS1|AARS1|ANK1|CD46|GTF2H5|CFH|CFI|KCNN4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION,17,ENR,HP_ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION,-1.7817,0,HP_ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION,FALSE,HP_ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION
