NAME	TITLE	SCORE	
STK35		-0.474404	
AUP1		-0.47456	
POC1B-GALNT4		-0.47458214	
SLC2A12		-0.475031	
INSIG1		-0.47550297	
AQP11		-0.47556677	
TLR3		-0.47564352	
TUBB4B		-0.47569716	
DCP1A		-0.4757542	
ELOVL5		-0.47585064	
NSUN2		-0.47613886	
CLASP1		-0.47661832	
N4BP3		-0.47682992	
MAST4		-0.47694093	
ZNF121		-0.47716042	
FLRT3		-0.47728556	
DNAJC5		-0.47751272	
AKT2		-0.4782049	
DAXX		-0.4785625	
VPS13D		-0.47862878	
ZNF543		-0.4789159	
KCTD13		-0.47913206	
RCAN3		-0.47926494	
PAWR		-0.47932094	
CDPF1		-0.4795097	
TRIM16L		-0.47952488	
DNAJC9		-0.47998405	
LRIG1		-0.48002392	
LRRC47		-0.48011974	
ZSWIM4		-0.480176	
ADORA1		-0.48030314	
AARS1		-0.48031807	
THBS3		-0.48125967	
C9orf72		-0.48145628	
PRR36		-0.4818341	
IPO4		-0.48199037	
CNTF		-0.48206997	
CLCN6		-0.4821709	
PPP2R5A		-0.48225975	
PURPL		-0.48231626	
PANK4		-0.4823982	
GAN		-0.4826667	
PARM1		-0.48320532	
ZNF707		-0.4832552	
RBAK		-0.48392373	
ATP2B2		-0.48405075	
KYAT1		-0.4842469	
CNN1		-0.48449332	
DBN1		-0.48538703	
BAAT		-0.48546943	
TAB1		-0.4863946	
OXTR		-0.4864904	
CDK11B		-0.48671985	
PSMD5		-0.4868205	
CSRNP1		-0.48690218	
COPS8-DT		-0.4869244	
PGM3		-0.48734972	
HAUS7		-0.4874946	
CCL25		-0.48749834	
CLEC7A		-0.48750067	
GEMIN6		-0.4876894	
ZBTB21		-0.4880169	
FAF2		-0.4880778	
PPIF		-0.4896415	
SLC7A1		-0.48976707	
GOLGA5		-0.48988757	
MMP19		-0.49014413	
MAP3K15		-0.49021566	
NOA1		-0.49033296	
PER2		-0.49053323	
EXOC8		-0.49066618	
SHROOM4		-0.49084625	
NUDT14		-0.49099478	
SPEN-AS1		-0.49144217	
ZDHHC5		-0.49180827	
IFT27		-0.49228492	
SLIT2		-0.4924297	
LY6S-AS1		-0.4936096	
PDE4DIPP6		-0.493688	
CHST7		-0.4936943	
KDM4B		-0.49375048	
SUPT7L		-0.49381605	
RPL36AP37		-0.49423924	
GTF2H4		-0.49446142	
LOC105372791		-0.49490374	
SHOX2		-0.49508116	
TMED9		-0.49547607	
NOL9		-0.49673635	
NPRL2		-0.49681577	
PDLIM2		-0.49689546	
MZF1-AS1		-0.4969302	
KIF13B		-0.49697754	
DLEC1		-0.49718586	
NKD2		-0.4975481	
EMC3		-0.49791583	
HK1		-0.49793792	
HMOX2		-0.49834034	
EHMT1		-0.49883938	
PURA		-0.49930918	
LTO1		-0.4993301	
SLC17A9		-0.49952993	
IKBIP		-0.49970466	
ADAMTS9		-0.49972966	
SAR1A		-0.4998199	
HRH4		-0.5001606	
TENT5C		-0.500383	
LINC00847		-0.50038767	
RAD51D		-0.50050306	
COPB1		-0.5005684	
H4C14		-0.5007442	
UVRAG		-0.50081563	
MRGPRE		-0.50107944	
TEX30		-0.50127465	
MEIS2		-0.5014711	
ZFYVE19		-0.5015304	
LINC00472		-0.5015808	
SCD		-0.5019406	
GABPB2		-0.5022979	
RALGDS		-0.50238556	
ACTL6B		-0.5024522	
AFMID		-0.50266176	
HARS1		-0.50318164	
DNTTIP1		-0.5033489	
TASOR		-0.5039758	
LY6G5C		-0.50404096	
PELO		-0.50422895	
SCRN2		-0.50455236	
BRMS1		-0.5045764	
PANX1		-0.50515175	
DEXI		-0.505796	
WDR25		-0.5058353	
CFAP410		-0.50587845	
SDHB		-0.5059408	
EIF3CL		-0.5060056	
STAG3L1		-0.506133	
SAXO4		-0.5064034	
DNAJC6		-0.5065735	
ZSWIM5		-0.50711036	
HDAC2-AS2		-0.5071344	
RTL3		-0.507297	
IGF2R		-0.50770104	
ZFP69B		-0.5086667	
LIFR		-0.50885534	
TIMP1		-0.50911933	
GPX8		-0.50926924	
NAGLU		-0.5094068	
ZC3H11A		-0.5094523	
DCAF1		-0.5097686	
ELL		-0.5098284	
TRIM61		-0.5098536	
PROKR1		-0.5098969	
TFCP2L1		-0.5100494	
KDSR-DT		-0.51008356	
HOOK3		-0.51025397	
NEMP2-DT		-0.5104572	
RMC1		-0.5107507	
TLCD1		-0.51080185	
PRADC1		-0.5113242	
EIF4E3		-0.5114428	
DNAJB9		-0.5114857	
PAQR9-AS1		-0.51172185	
MED12L		-0.51205873	
SLC16A2		-0.51220924	
RUNX1T1		-0.51223236	
C1orf52		-0.5123111	
WHRN		-0.5128648	
SCO1		-0.5130011	
FAM193B		-0.513088	
LOC124905312		-0.51313376	
CPA2		-0.51326245	
COL9A2		-0.5133598	
STK19		-0.513375	
SPTBN2		-0.5135602	
DNASE2		-0.51364183	
RCC1		-0.513773	
MRPL38		-0.5140943	
TCERG1		-0.5142299	
EEPD1		-0.51498115	
STUB1		-0.5154243	
CCND2		-0.5154326	
ROMO1		-0.51552874	
MCAT		-0.51553744	
AURKC		-0.51566964	
TBC1D1		-0.51611626	
DCBLD2		-0.5162237	
H2BC9		-0.516626	
LRP6		-0.51677346	
EXD2		-0.51695615	
HS1BP3		-0.51701415	
SCAMP4		-0.51729757	
MRPL36		-0.51755005	
GNG8		-0.51778525	
HTD2		-0.51821494	
LUM		-0.51838535	
ANGPTL6		-0.518581	
RAC3		-0.5187012	
ZBTB25		-0.519086	
DUSP26		-0.51933384	
CDK5		-0.51942706	
CFL1P1		-0.5201273	
LOC118567325		-0.52022815	
RNF167		-0.52032924	
NOP2		-0.52073354	
DMXL2		-0.52092516	
SBNO1-AS1		-0.52095234	
RBM33-DT		-0.5210362	
CNGA3		-0.5211511	
SPIRE2		-0.5212111	
MMP24		-0.52148396	
FADD		-0.5217752	
MEN1		-0.5220268	
HLA-DRB5		-0.52253777	
RAN		-0.52266496	
KMT5A		-0.5226825	
TMED2		-0.5228727	
LOC102724159		-0.52342945	
DDX41		-0.52358294	
CPD		-0.52388203	
METTL22		-0.524279	
CLN8		-0.5246851	
SNX15		-0.5249908	
VEGFD		-0.52503896	
GNAI2		-0.5251779	
CDKL1		-0.5255676	
BDP1		-0.5257783	
TENT4A		-0.52588826	
ZBTB38		-0.5263189	
APOL2		-0.5269104	
CFAP43		-0.52700835	
TRMT1L		-0.5270234	
AKAP12		-0.5272417	
PGLS-DT		-0.5274055	
ZHX3		-0.52863383	
SRPRB		-0.5290734	
SPCS1		-0.5294644	
STOX2		-0.5294922	
TBC1D9B		-0.52951366	
LINC00460		-0.52998024	
PTPRS		-0.5301302	
FAM218A		-0.53028417	
DHX16		-0.530294	
HRAS		-0.5304475	
CARM1		-0.53058445	
PLEKHO1		-0.53105843	
OSCAR		-0.5310635	
KICS2		-0.53156	
GRK4		-0.53241706	
TMED1		-0.5324964	
RHOG		-0.5326309	
RNPEPL1		-0.5327978	
GDPGP1		-0.53288525	
VWA5B2		-0.5330718	
ANKS1B		-0.5331251	
PDZD8		-0.5334009	
ARF1		-0.53342456	
MAF1		-0.53359747	
MIR9-3HG		-0.5343175	
ITGB1		-0.53434867	
COX5B		-0.5345312	
AQP6		-0.534802	
OGFOD2		-0.53497684	
TRPT1		-0.5351663	
DGCR6L		-0.53530157	
KIAA1210		-0.53600144	
MED25		-0.5362961	
GNAS		-0.5365891	
IPPK		-0.5366976	
PKM		-0.5372617	
CAMK2B		-0.53731334	
PREB		-0.53739107	
TRIM45		-0.538043	
FAM135B		-0.5380772	
TMEM144		-0.53824496	
GPI		-0.5388087	
PLAA		-0.53993016	
TC2N		-0.5401332	
TVP23B		-0.5402684	
UBE2W		-0.5409639	
CLEC16A		-0.5409909	
DNAJB12		-0.54139745	
PHACTR2		-0.5415136	
MPI		-0.5415822	
GNA11		-0.54160607	
CNST		-0.54199696	
ZNF267		-0.542021	
NPRL3		-0.5422956	
RAB30		-0.542303	
RASGRF2		-0.54286766	
C1orf35		-0.54288757	
SPATA2		-0.5430736	
YPEL3-DT		-0.5430984	
ARHGAP32		-0.54313916	
PLPP5		-0.5432431	
ZFAT		-0.54354525	
CEP164		-0.54373485	
CYP3A5		-0.544048	
CNTD1		-0.5442364	
SHMT1		-0.54431736	
TXNDC11		-0.5446993	
M6PR		-0.54494613	
HPS1		-0.5450563	
SFT2D2		-0.5450833	
CAPN2		-0.54590636	
MRNIP-DT		-0.5471167	
RPP25L		-0.5471216	
PIGL		-0.5472826	
SMOC1		-0.5473645	
EGFL8		-0.5477101	
RGS4		-0.5482895	
ZNF764		-0.5483962	
PDSS1		-0.5484232	
TMEM33		-0.54856217	
SLC6A8		-0.5489056	
PLEKHA1		-0.5490857	
TMEM80		-0.54916316	
VIPR1		-0.55014616	
MBD1		-0.55032545	
LOC100419515		-0.5503293	
RPUSD2		-0.5508052	
DLEU2		-0.5509203	
MPP2		-0.55106175	
MAP3K4-AS1		-0.55106294	
PEAK1		-0.55176187	
WASH5P		-0.55187696	
LOC101927377		-0.5519157	
DCST2		-0.55214244	
STK17B		-0.5521633	
LGI1		-0.5522743	
CYP21A1P		-0.55234945	
FCGR3A		-0.55356115	
SMG1		-0.5537233	
CACYBP		-0.5543812	
MGAT3		-0.55457675	
LINC01445		-0.55458385	
HAUS6		-0.5550744	
LOC102723996		-0.55533504	
TADA2A		-0.55552566	
GRHL1		-0.55563223	
AARS2		-0.5557949	
ALMS1		-0.5560124	
WDR5B-DT		-0.5563204	
PSD3		-0.55635536	
CAND2		-0.5569712	
HERC2		-0.55710983	
VMO1		-0.5571492	
MADD		-0.5574515	
UAP1		-0.5576731	
DOLPP1		-0.5577982	
TESK2		-0.55862796	
MTHFR		-0.55869323	
FKBP1A		-0.5588723	
MFN1		-0.5590667	
TOP3B		-0.5594598	
ATP5MF-PTCD1		-0.56062514	
ARG2		-0.5606933	
SSPN		-0.56073225	
SENP5		-0.56073576	
ARL5B		-0.5608816	
FOXP4		-0.5609296	
GNL3L		-0.5609654	
SYNGAP1		-0.5612058	
JMJD1C		-0.56132585	
GRTP1		-0.56209296	
CWF19L1		-0.56224847	
MUL1		-0.56236756	
STX5		-0.5627468	
FOXRED1		-0.56275064	
PPP1R9B		-0.5628996	
RPL15		-0.5630261	
MTHFS		-0.56307715	
ICE1		-0.56396955	
USF2		-0.5640812	
SLC41A1		-0.564207	
IGHMBP2		-0.5646415	
MTMR4		-0.5652347	
ADARB2		-0.56533587	
CUTC		-0.56537515	
CEP126		-0.56552416	
MRPS6		-0.56698775	
EP300		-0.56753874	
NFYC		-0.5678781	
HOXD8		-0.56827307	
ZFX		-0.5683511	
NTHL1		-0.56835437	
CDON		-0.5683564	
CCER2		-0.56870466	
SMG8		-0.56882954	
ACAD10		-0.56886315	
LOC122539214		-0.5689651	
AP1B1		-0.5694118	
OTOR		-0.5704034	
SELENOI		-0.5705838	
PKP1		-0.5706907	
UQCC1		-0.57094544	
GHITM		-0.57180566	
COMMD5		-0.57195836	
ZNF771		-0.5720007	
LRRC8E		-0.572092	
LAMB2		-0.5724317	
ZER1		-0.5725163	
COG1		-0.5725417	
ZNF783		-0.5726431	
E2F4		-0.57290447	
PROM2		-0.5733018	
TVP23C		-0.5738639	
ZNF717		-0.573934	
THOC5		-0.57463056	
ZNF169		-0.5747543	
DPP3-DT		-0.57476896	
CSPG4		-0.5749106	
NDUFA3		-0.57513535	
P3H2		-0.57577467	
TRIM62		-0.57578665	
TPM3		-0.575799	
GALE		-0.57603914	
DOCK9		-0.576304	
AFAP1		-0.57701546	
ARHGEF10		-0.5770426	
ADCY3		-0.5771592	
TRAP1		-0.5772812	
NDUFB7		-0.57732004	
MYO9A		-0.57753503	
POLR2B		-0.57791007	
NBPF8		-0.57795566	
MTR		-0.57838553	
NSMF		-0.57839763	
RUSF1		-0.5785906	
DNAJC3		-0.57876253	
VIM		-0.5788394	
ARHGAP1		-0.5794446	
CXorf38		-0.5799611	
ATP13A3		-0.57998574	
KRT80		-0.5800962	
PCDHA7		-0.58021617	
LSMEM1		-0.5807032	
GP1BB		-0.5807492	
SERTAD1		-0.5808367	
SPRYD3		-0.5809954	
ATF5		-0.58100337	
TFRC		-0.58115447	
HIPK3		-0.58156604	
PRRG2		-0.5815955	
CATSPER3		-0.58172315	
ARHGEF16		-0.5817419	
SSU72		-0.5818723	
CELSR2		-0.58189	
SLC30A5		-0.581959	
GRIP2		-0.5821128	
PMM2		-0.582261	
SYNGR3		-0.5823565	
VPS18		-0.5824003	
PAGR1		-0.58267456	
DOK4		-0.5828317	
SERINC3		-0.5831394	
HEATR5B		-0.58374715	
LRRC73		-0.5839866	
ASXL2		-0.58403355	
LRRC37A2		-0.5842603	
HIVEP1		-0.58444387	
MAP3K9		-0.5846705	
CPLX2		-0.58471364	
GOLGB1		-0.5848055	
GRM7		-0.5848943	
TPRA1		-0.5849759	
EIF3D		-0.584986	
LOC101929174		-0.5852428	
MGAT2		-0.5853069	
OTUD3		-0.58536893	
FAM162A		-0.5855661	
MLLT1		-0.5857844	
LOC105371689		-0.5858688	
ZNF154		-0.5858921	
ERAP1		-0.58603007	
LOC254896		-0.5863132	
LRRN4CL		-0.5868644	
MCU		-0.58720875	
PHLDB1		-0.5876767	
NDUFB2-AS1		-0.58774024	
CNTNAP1		-0.5882925	
MTLN		-0.58837885	
AMOTL1		-0.58848786	
TBC1D3I		-0.58892316	
LINC01686		-0.58949184	
SLC25A6		-0.5896339	
PCDHGA6		-0.58994997	
MSH5		-0.5899578	
SMG5		-0.59046775	
LMTK2		-0.5908192	
MAN1B1		-0.5917022	
RUSC2		-0.59201854	
MCM5		-0.5920442	
ZNRF3		-0.59235144	
VCAM1		-0.59238255	
ARHGEF18		-0.5925378	
RUNDC1		-0.59254384	
EIF5AL1		-0.59285295	
RASGEF1B		-0.5930657	
SEC22A		-0.5931054	
AMBRA1		-0.5932729	
ACTR5		-0.5939154	
C11orf87		-0.59399027	
KCNJ14		-0.5943231	
MANF		-0.59468204	
HAPLN1		-0.594692	
RDM1P5		-0.5949327	
STXBP1		-0.5949374	
SERTAD4		-0.5949909	
TEAD4		-0.59510916	
PCOLCE2		-0.5953172	
DUS2		-0.59546065	
RPS2P40		-0.59553736	
RBM10		-0.59562635	
ANGPTL7		-0.5958018	
XRRA1		-0.5959836	
AIP		-0.59601855	
MINCR		-0.59603596	
POMT2		-0.5961039	
RBFADN		-0.5964199	
TJP3		-0.5965781	
NUP210		-0.596647	
CHRNA10		-0.5966516	
ZNF692		-0.5969609	
SYTL1		-0.5970368	
SGK3		-0.5971445	
PRPF6		-0.59758	
TOMM40		-0.598077	
VEGFA		-0.59869355	
NPAP1		-0.5986961	
PCDHA1		-0.5989181	
ABCB6		-0.59900546	
ABHD14B		-0.59910375	
YIPF5		-0.5992528	
TRIR		-0.5994084	
SMAP2		-0.59984285	
FZD5		-0.60000986	
LOC124901355		-0.6000835	
XAB2		-0.6005102	
RRP9		-0.6007012	
GPR173		-0.6008021	
PLK2		-0.60098755	
POLR3E		-0.6010854	
EMC9		-0.6018173	
ZNF513		-0.60200435	
LOC100506207		-0.6020646	
LOC101928372		-0.6022293	
C16orf95		-0.60243493	
DDX21		-0.6026152	
BICC1		-0.60338616	
DENND3		-0.603737	
SLC45A4		-0.6041176	
FBXL13		-0.6045993	
KDELR2		-0.60469854	
ARFIP2		-0.6047323	
BCL2L2-PABPN1		-0.605032	
XAF1		-0.60520786	
ZC3H4		-0.6054201	
LRRC4B		-0.60555184	
USP20		-0.6059432	
PLLP		-0.60601676	
LDLR		-0.6061048	
HIVEP3		-0.6061293	
EXPH5		-0.6064588	
SLC30A7		-0.6066688	
ERN1		-0.60692143	
SEC31A		-0.6070412	
RBMS1		-0.6071807	
TAGLN		-0.60743815	
CDK5R2		-0.60744524	
TLE4		-0.6077069	
TOLLIP		-0.60777175	
RABGEF1		-0.60860103	
H2AX		-0.6094644	
PIGH		-0.60958964	
ATP8A2		-0.6097501	
LTBP2		-0.61005104	
TAS2R19		-0.6101894	
BCAS4		-0.6102825	
HCN3		-0.6104051	
EPGN		-0.61061096	
EDA		-0.6107932	
PARP3		-0.6108515	
MTCL3		-0.61124367	
CCZ1P1		-0.61153704	
ADPGK		-0.6116475	
KNTC1		-0.6116481	
SEC23IP		-0.611918	
ZNF316		-0.6120487	
SUN2		-0.6124312	
FHIP2A		-0.6125221	
BOD1L1		-0.6125724	
JMJD4		-0.61273885	
SHKBP1		-0.6127477	
MRPS16		-0.61280066	
MYPN		-0.61280906	
GLDN		-0.61290115	
DGKE		-0.61378866	
PBX4		-0.61455053	
ACOT11		-0.61460674	
CAST		-0.61467725	
MPP4		-0.6148731	
RAMP2-AS1		-0.6149659	
TSC22D2		-0.61500514	
ZSCAN20		-0.61519086	
HRH1		-0.6152086	
KCNA1		-0.61549455	
MYO16		-0.6157076	
ELOVL4		-0.6161336	
IFI35		-0.6161949	
RPL13AP20		-0.6165103	
ELAPOR2		-0.6168959	
SMIM3		-0.6171052	
FRRS1		-0.61757326	
SLC1A2		-0.6179151	
ZNF157		-0.6181794	
SCYL2P1		-0.6184291	
HMG20B		-0.61902696	
CRTC1		-0.6190788	
PLXND1		-0.6190878	
VTI1A		-0.619631	
RPSAP52		-0.6200447	
ACY1		-0.6202321	
REPIN1		-0.62030864	
TK1		-0.6203954	
GYS1		-0.62046087	
LDHB		-0.6206511	
LYPD6		-0.6210526	
SLC2A14		-0.6210797	
HSPBP1		-0.6213679	
NTNG2		-0.6218363	
XPO6		-0.6221309	
GCK		-0.6222386	
C1orf116		-0.62237203	
OPRL1		-0.6231135	
ASCC2		-0.6233969	
LOXL1-AS1		-0.623675	
TXNRD2		-0.62385607	
IGSF21		-0.6240287	
ONECUT1		-0.62506974	
ADPRS		-0.6251491	
GDF10		-0.6253529	
AK1		-0.625908	
DDX55		-0.6261783	
SLC39A1		-0.62647796	
GRID2IP		-0.6265439	
PTOV1		-0.6267333	
ABRACL		-0.62685114	
FRZB		-0.62701285	
ALDH8A1		-0.627059	
OSBPL7		-0.62724763	
KCNJ4		-0.6273469	
LETM1		-0.62798333	
PPP1R10		-0.62900513	
TRIM71		-0.6291433	
MDM4		-0.6292028	
POLE4		-0.6294053	
CTTN		-0.6298435	
RARA		-0.6298828	
LOC124901447		-0.63003135	
ELAC2		-0.6300454	
COX6C		-0.63083076	
C19orf25		-0.6309108	
TRIM21		-0.6312717	
TMUB2		-0.6314962	
RNF215		-0.6316838	
KHDC1		-0.6317249	
PTPN23		-0.6321932	
RPS6KB2		-0.63222986	
EPHA5		-0.63273627	
RIMS2		-0.63311005	
DEF6		-0.6331206	
B4GALNT3		-0.6334881	
MINDY4		-0.6341737	
LOC101929609		-0.6344067	
CYSTM1		-0.6345089	
MOCOS		-0.634573	
NABP2		-0.63460165	
TPD52L2		-0.6346257	
WDR55		-0.63523966	
RN7SL399P		-0.6353656	
ENDOV		-0.63577974	
ST13P17		-0.63608634	
CCDC183		-0.63613945	
UNC5A		-0.63623554	
EFCAB3P1		-0.6362866	
MKLN1-AS		-0.6363311	
UTS2R		-0.6364995	
HDGFL2		-0.63721746	
PRKCQ-AS1		-0.637525	
HECTD3		-0.6377037	
RPP21		-0.6381695	
SYN1		-0.6382263	
PAN2		-0.6383847	
SSNA1		-0.63846296	
SLC9A4		-0.63851327	
ZNF26		-0.6388387	
ZNF706		-0.6389905	
LOC105369329		-0.63914055	
NT5DC1		-0.6396499	
MYD88		-0.6399023	
ELOVL1		-0.6400381	
MAP7		-0.6402619	
DCUN1D5		-0.64041555	
STOML2		-0.6404547	
ASPH		-0.64053357	
PIK3CD		-0.6407147	
QSOX1		-0.6409754	
LETMD1		-0.64157355	
SH2B1		-0.64171106	
MAP1A		-0.6417715	
CCDC6		-0.6421185	
BMP8A		-0.64219224	
AKAP13		-0.64256024	
ENOX1		-0.6426665	
COPG1		-0.64327794	
PIGT		-0.6433976	
ICAM4		-0.64401644	
HYI		-0.6441683	
WBP1		-0.6441971	
PPP1R14B-AS1		-0.6442822	
SP2-AS1		-0.6443219	
SH3GL1		-0.64438254	
MUS81		-0.64438933	
TLL2		-0.64459217	
ISYNA1		-0.6452455	
NRXN2		-0.64527583	
HMGA2-AS1		-0.6469479	
TBC1D10B		-0.64705133	
CDKN2AIPNL		-0.6472213	
CUL7		-0.647244	
SLC29A2		-0.6475561	
ZNF575		-0.64773804	
GCNA		-0.6478242	
RPLP2		-0.6480006	
ENO2		-0.64813864	
PC		-0.6488828	
NEDD4L		-0.6491513	
ARAP1		-0.64915544	
RETREG3		-0.64919794	
HHIPL1		-0.6492555	
LOC107986742		-0.6494682	
PHC3		-0.64988697	
ZC3H18		-0.6503309	
CLIC1		-0.6508753	
RPL7AP16		-0.6509519	
RFX2		-0.65198845	
TMEM229B		-0.6520577	
PTPN18		-0.652342	
LINC02361		-0.6528717	
PLCL2		-0.65320086	
ACTG1P17		-0.6533063	
LOC105375635		-0.6536494	
PRMT7		-0.65369296	
LRP10		-0.6538789	
THOC3		-0.65411496	
ERI1		-0.6544906	
SERPINH1		-0.6546053	
RCL1		-0.6546362	
NEURL1B		-0.6547186	
TRIM49D1		-0.6548185	
IL18R1		-0.65577567	
TXN		-0.65604526	
LMAN1		-0.65624356	
POLR3G		-0.65639585	
UNC13A		-0.6565961	
ENTREP1		-0.6566623	
LOC124900217		-0.65689015	
ASB16-AS1		-0.6569069	
SPATS2L		-0.65707004	
RPL27A		-0.6573371	
PACSIN2		-0.6578772	
POLR3D		-0.6580643	
PLCXD1		-0.6581384	
LPP-AS2		-0.65843093	
INSM2		-0.6584857	
LINC02473		-0.65862626	
AP5S1		-0.6587788	
NTAN1		-0.6588304	
ZNF395		-0.65883857	
C6orf15		-0.6589242	
SRCAP		-0.65927047	
RGPD4		-0.6594498	
PXN-AS1		-0.65966904	
PFAS		-0.659956	
POLR3H		-0.6599749	
MRAS		-0.66022575	
ACTG1		-0.66024554	
PPP1R9A		-0.6603771	
SPG7		-0.66044074	
LOC728554		-0.66048557	
SORBS3		-0.66072696	
KHK		-0.6611766	
KATNB1		-0.66140896	
MAGT1		-0.6614965	
APEX2		-0.6617315	
FOXD4L5		-0.66247547	
PEX10		-0.66288495	
KLF5		-0.66324604	
RAP1GAP2		-0.6636015	
QRICH2		-0.6649008	
CYP27B1		-0.6649475	
ADAM32		-0.66509235	
SCAI		-0.66512996	
SYAP1		-0.66558343	
CAHM		-0.66573024	
TTC21A		-0.66574615	
DMD		-0.6659083	
CCDC86		-0.6660291	
NOTCH2NLC		-0.6661516	
NAA30		-0.66640836	
SDHAP3		-0.66655934	
SCAMP2		-0.6665936	
JPH2		-0.66675395	
SLC4A7		-0.66679054	
SSH1		-0.6668272	
FICD		-0.6668824	
TMEM41B		-0.6671693	
TNFRSF12A		-0.6675614	
LINC00907		-0.6680227	
MTMR14		-0.668103	
RAB33A		-0.66810435	
CCDC51		-0.6683759	
CYLD		-0.6686675	
RASSF5		-0.6686684	
KALRN		-0.6686819	
CYP2R1		-0.6690588	
ARHGAP18		-0.6696658	
TBC1D22A		-0.6701252	
DIRAS3		-0.67035574	
TH		-0.67047656	
LOC102723701		-0.670481	
TEPSIN		-0.6707722	
WARS1		-0.6707741	
ANPEP		-0.67150414	
LOC112268239		-0.6731581	
FHDC1		-0.673399	
S100A3		-0.673458	
ADAMTS13		-0.674428	
FADS1		-0.6744894	
WDR45		-0.6744985	
ADRA2B		-0.67451817	
TRIM6		-0.67459977	
CD8A		-0.6748595	
PRKCSH		-0.67490965	
RPLP1		-0.67495555	
TMEM74B		-0.67499673	
RPS21		-0.6755299	
C8orf44		-0.6756989	
SLC16A1		-0.6758012	
SMAD4		-0.67608345	
CPSF1		-0.67660064	
ZNF276		-0.6766584	
EFHD1		-0.6768546	
CUBN		-0.6769383	
MAP7D2		-0.6770603	
TAS2R20		-0.677103	
QSOX2		-0.677475	
ELK1		-0.6782719	
LSG1		-0.6785638	
TRAPPC14		-0.6786789	
ZNF517		-0.67885	
PRF1		-0.67889905	
BTBD2		-0.6791627	
PPP3CB-AS1		-0.67921245	
UFL1		-0.6794087	
TCTA		-0.67976725	
LINC03026		-0.6797741	
ANKRD36B		-0.67986196	
LAMC3		-0.68035334	
CYBRD1		-0.68035877	
GSN		-0.6805821	
ZNF567-DT		-0.6805872	
RPL32P29		-0.68073535	
RAPGEF6		-0.68127394	
LINC00869		-0.68149	
RRS1		-0.68216366	
MTCH1		-0.6824838	
BDNF-AS		-0.68253326	
TPPP		-0.6827243	
SLF2		-0.6830752	
CDK18		-0.68323	
ABT1		-0.68327737	
RPN1		-0.68382275	
GCNT4		-0.6840949	
ALPK1		-0.6842262	
TMEM131L		-0.6845078	
HTRA2		-0.68455976	
DNMT3A		-0.685024	
STK40		-0.6853818	
ZNF699		-0.6855505	
GPS1		-0.68569803	
MOGS		-0.6858551	
SWAP70		-0.6862765	
LINC02925		-0.68658847	
FAM89B		-0.68736523	
GRB10		-0.68746334	
ATAD3C		-0.688142	
RGL3		-0.6883165	
DLC1		-0.68853146	
IFIH1		-0.6886401	
ABHD16A		-0.6889825	
TXNRD1		-0.6889965	
MCAM		-0.6891214	
RNF175		-0.68958616	
DSG2		-0.6895907	
GTF3C1		-0.68964714	
GPRIN1		-0.68972343	
HKDC1		-0.6897458	
FAM216A		-0.6897967	
THAP3		-0.6907189	
TFIP11		-0.69081277	
OR2L2		-0.69129586	
SLC25A32		-0.6917065	
LOC101929270		-0.6917321	
MTSS2		-0.69179946	
CCNT1		-0.6918508	
TBC1D22A-DT		-0.692034	
H4C1		-0.6921158	
MTNR1A		-0.69226176	
FLJ38576		-0.69305027	
DNAJC16		-0.69346386	
TNS3		-0.6935056	
CCN1		-0.69351125	
LOC124900275		-0.6938701	
NPIPB15		-0.6942219	
ATP6AP1		-0.6945605	
CCDC157		-0.69471884	
MRPL57		-0.69490296	
MAX		-0.6949344	
MTPAP		-0.6950298	
NPC1		-0.69552314	
RAPGEF1		-0.696036	
MXD3		-0.69750124	
PLEKHJ1		-0.69777805	
GDPD1		-0.6983973	
ARHGEF2-AS2		-0.698726	
ZBTB3		-0.6989452	
CHMP6		-0.69925153	
SIK2		-0.6993803	
KIF1C		-0.699924	
PRR14		-0.7000409	
CBX6		-0.7003505	
VCL		-0.7011899	
TOE1		-0.70133495	
FBH1		-0.7015449	
CYB561A3		-0.70172334	
DEK		-0.7020042	
CACNG6		-0.70211667	
BAG6		-0.70229214	
NUP188		-0.70229554	
ATOSB		-0.7025521	
HPSE		-0.7029294	
ABCA3		-0.7029325	
ZSWIM7		-0.70294213	
RSPH10B		-0.7030898	
TRMT6		-0.7034968	
GPR180		-0.7038951	
RAB39A		-0.7039144	
STARD9		-0.7045472	
ZBTB46		-0.70462453	
SMAGP		-0.7050738	
HERC1		-0.7052937	
RAB27A		-0.70549905	
TPM3P9		-0.70559794	
NME2		-0.70620733	
EHD2		-0.70631766	
PLOD2		-0.7063828	
RASEF		-0.7067265	
SEMA4B		-0.7067593	
PDE6A		-0.70675945	
SRM		-0.7068881	
ZNF823		-0.7076222	
CDK9		-0.7077307	
NDEL1		-0.70774	
SMURF1		-0.70777726	
EMILIN3		-0.7078738	
NPS		-0.70797664	
CDC34		-0.7083467	
OR5A2		-0.7084782	
F8A1		-0.7089537	
NRCAM		-0.70909894	
SPECC1L-ADORA2A		-0.70954454	
CREB3L2		-0.7098523	
IQGAP1		-0.7101764	
TUT7		-0.7109309	
SH3BGRL3		-0.71141404	
CLIP4		-0.71181124	
LOC124907726		-0.712263	
ANO8		-0.7126839	
LEAP2		-0.7127124	
OPTN		-0.7129685	
SPSB2		-0.7134874	
C3AR1		-0.71387786	
SOX2-OT		-0.7139759	
TMEM51		-0.71405107	
OR10A2		-0.71406096	
SAPCD2		-0.714122	
